,,,,,,,,,,,,,,,,,,,,,,,
947 properties found,,,,,,,,,,,,,,,,,,,,,,,
Property Link,Property Name,Property Status,Type,Address,City,State,Zip,Tenant(s),Lease Term,Remaining Term,SqFt,Lot Size,Units,Price/Unit,NOI,Cap Rate,Asking Price,Price/SqFt,Price/Acre,Days on Market,Opportunity Zone,Longitude,Latitude
https://www.crexi.com/properties/2146809/new-jersey-3-lexington-avenue,3 Lexington Avenue,On-Market,"Business for Sale, Office",3 Lexington Avenue,East Brunswick,NJ,8816,N/A,,,1953,,,,,,"$59,000.00 ",$30.21 ,,38,No,-74.4190367,40.409034
https://www.crexi.com/properties/2093452/new-jersey-1-laurel-way,1 LAUREL WAY,On-Market,Office,1 Laurel Dr,Mount Olive,NJ,7836,Single,5,5,20000,5.76,,,,4.97%,,,,52,No,-74.7025851,40.8451827
https://www.crexi.com/properties/1897024/new-jersey-51-w-prospect-street,51 W Prospect Street,On-Market,Office,51 W Prospect Street,East Brunswick,NJ,8816,N/A,,,6000,,0,,,0.00%,"$30,00,000.00 ",$500.00 ,,164,No,-74.3978278,40.4548801
https://www.crexi.com/properties/130321/new-jersey-4475-south-clinton-avenue,4475 South Clinton Avenue,On-Market,"Retail, Office, Industrial, Special Purpose",4475 South Clinton Avenue,South Plainfield,NJ,7080,Multi,,,56800,2.56,,,,,,,,2636,No,-74.4270066,40.5596112
https://www.crexi.com/properties/1820708/new-jersey-822-raritan-avenue,822 Raritan Avenue,On-Market,Office,822 Raritan Avenue,Highland Park,NJ,8904,N/A,,,1275,,0,,,0.00%,"$3,99,000.00 ",$312.94 ,,201,No,-74.4207606,40.5020144
https://www.crexi.com/properties/1932715/new-jersey-422-north-avenue,422 North Avenue,On-Market,Office,422 North Avenue,Dunellen,NJ,8812,N/A,,,9999,,,,"$9,999.00 ",,"$9,00,000.00 ",$90.01 ,,130,No,-74.4660773,40.5901486
https://www.crexi.com/properties/2185273/new-jersey-408-route-206-south-hillsborough-nj-08844,"408 Route 206 South, Hillsborough NJ 08844",On-Market,Office,408 US-206,Hillsborough Township,NJ,8844,N/A,,,3270,0.5,1,,,,"$6,95,000.00 ",$212.54 ,"$13,90,000.00 ",3,No,-74.6413455,40.5070871
https://www.crexi.com/properties/9132/new-jersey-2409-church-road,2409 Church Road,On-Market,Office,2409 Church Road,Cherry Hill,NJ,8002,N/A,,,2400,0.24,,,,,,,,3203,No,-75.0109363,39.9411327
https://www.crexi.com/properties/1929636/new-jersey-3459-norwood-ave,3459 Norwood Ave,On-Market,Industrial,3459 Norwood Ave,Pennsauken,NJ,8109,N/A,,,,,,,,,"$4,99,900.00 ",,,134,No,-75.04113049,39.95409712
https://www.crexi.com/properties/2034463/new-jersey-19-miller-rd,19 Miller Rd,On-Market,Industrial,19 Miller Rd,Howell Township,NJ,7731,N/A,,,,,,,,,"$45,00,000.00 ",,,66,No,-74.19485645,40.1232737
https://www.crexi.com/properties/2158184/new-jersey-2301-east-evesham-road-suite-109,"2301 East Evesham Road, Suite 109",On-Market,Office,"2301 E Evesham Rd, Suite 109",Voorhees Township,NJ,8043,N/A,,,1048,,,,,,"$1,65,000.00 ",$157.44 ,,30,No,-74.9607879,39.8612115
https://www.crexi.com/properties/2062929/new-jersey-187-n-main-street,187 N MAIN Street,On-Market,Office,187 N MAIN Street,Milltown,NJ,8850,N/A,,,1984,0.17,,,,,"$7,15,000.00 ",$360.38 ,"$42,05,882.35 ",65,No,-74.4431504,40.4557185
https://www.crexi.com/properties/868512/new-jersey-1663-state-route-27-highway,1663 State Route 27 Highway,On-Market,Office,1663 NJ-27,Edison,NJ,8817,N/A,,,3200,,0,,,0.00%,"$4,400.00 ",$1.38 ,,1162,No,-74.4099213,40.510203
https://www.crexi.com/properties/2141934/new-jersey-5-veronica-avenue,5 Veronica Avenue,On-Market,Industrial,5 Veronica Ave,Franklin Township,NJ,8873,N/A,,,12000,1.33,,,,,"$23,00,000.00 ",$191.67 ,"$17,29,323.31 ",41,No,-74.5042483,40.48702
https://www.crexi.com/properties/1754000/new-jersey-50-south-white-horse-pike,50 South White Horse Pike,On-Market,"Retail, Office, Land",50 S White Horse Pike,Berlin,NJ,8009,Vacant,,,,1.8,,,,,,,,238,No,-74.9327053,39.7956546
https://www.crexi.com/properties/1338829/new-jersey-674-route-202206-4,674 Route 202206 4,On-Market,"Industrial, Office",674 Route 202/206 #4,Bridgewater,NJ,8807,N/A,,,12000,5,8,,,,"$2,79,000.00 ",$23.25 ,"$55,800.00 ",605,No,-74.6231258,40.6014984
https://www.crexi.com/properties/1510836/new-jersey-beverly-rancocas-road,Beverly Rancocas Road and Springside Road,On-Market,"Office, Land",Beverly Rancocas Road and Springside Road,Westampton Township,NJ,8060,N/A,,,,,1,,,,,,,528,No,-74.8595439,40.0080775
https://www.crexi.com/properties/1042774/new-jersey-117-119-36th-street,117-119 36th Street,On-Market,"Office, Industrial",117-119 36th St,Union City,NJ,7087,N/A,,,15000,,,,,,"$19,50,000.00 ",$130.00 ,,960,No,-74.0232416,40.7717429
https://www.crexi.com/properties/1501908/new-jersey-226-us-1-highway,226 Us 1 Highway,On-Market,"Retail, Office",226 Us 1 Highway,Edison,NJ,8817,N/A,,,,,0,,,0.00%,"$22,00,000.00 ",,,541,No,-74.4098345,40.4978597
https://www.crexi.com/properties/1933745/new-jersey-3-brier-hill-court-b,3 Brier Hill Court  B,On-Market,Office,3 Brier Hill Court # B,East Brunswick,NJ,8816,N/A,,,1271,,0,,,0.00%,"$2,00,000.00 ",$157.36 ,,129,No,-74.4228084,40.4102451
https://www.crexi.com/properties/2073861/new-jersey-370-berlin-crosskeys-road,370 Berlin Crosskeys Road,On-Market,"Industrial, Land, Office, Retail",370 berlin - crosskeys road,sicklerville,NJ,8081,N/A,,,,2.778,,,,,"$9,99,999.00 ",,"$3,59,970.84 ",56,No,-74.9760143,39.7592174
https://www.crexi.com/properties/1995849/new-jersey-994-1004-route-206,Route 206 Approx 1 acre buildable 200' of frontage REO3 Zone,On-Market,"Land, Mixed Use, Multifamily, Office, Retail",994 & 1004 Route 206,Princeton,NJ,8550,N/A,,,,1,,,,,"$12,00,000.00 ",,"$12,00,000.00 ",82,No,-74.65283883,40.39405058
https://www.crexi.com/properties/823901/new-jersey-1981-state-route-27-avenue,1981 State Route 27 Avenue,On-Market,Office,1981 NJ-27,Edison,NJ,8817,N/A,,,,,0,,,0.00%,"$1,950.00 ",,,1232,No,-74.3946959,40.52092536
https://www.crexi.com/properties/2163610/new-jersey-liberty-court,Liberty Court,On-Market,Office,260 Route 202/31,Flemington,NJ,8822,N/A,,,3850,3.4,,,,,"$3,39,800.00 ",$88.26 ,"$99,941.18 ",23,No,-74.8578405,40.4956068
https://www.crexi.com/properties/1958393/new-jersey-731-state-route-18,731 State Route 18,On-Market,"Office, Retail",731 State Route 18,East Brunswick,NJ,8816,N/A,,,1548,,0,,,0.00%,"$5,99,000.00 ",$386.95 ,,110,No,-74.3830474,40.4277548
https://www.crexi.com/properties/1893938/new-jersey-20-playa-del-sol,20 Playa Del Sol,On-Market,"Mixed Use, Office, Retail",20 Playa Del Sol,Cherry Hill,NJ,8002,N/A,,,550,,,,,,"$68,000.00 ",$123.64 ,,165,No,-75.0161116,39.9240984
https://www.crexi.com/properties/946839/new-jersey-ida-mills,IDA Mills,On-Market,Industrial,560 55th St,West New York,NJ,7093,N/A,,,38000,,,,,,,,,1075,No,-74.02099657,40.78657859
https://www.crexi.com/properties/1953893/new-jersey-6-hilltop-road,6 Hilltop Road,On-Market,"Office, Retail",6 Hilltop Rd,Mendham,NJ,7945,N/A,,,6342,,8,,,,,,,115,No,-74.6003559,40.7752345
https://www.crexi.com/properties/1740117/new-jersey-225-old-new-brunswick-rd-self-storage,225 Old New Brunswick Rd Self Storage,On-Market,"Industrial, Mixed Use, Self Storage",225 Old New Brunswick Rd,Piscataway,NJ,8854,Multi,,,101850,5,686,,,,"$1,58,00,000.00 ",$155.13 ,"$31,60,000.00 ",29,No,-74.4722256,40.5548647
https://www.crexi.com/properties/1879683/new-jersey-3250-parker-avenue-b,3250 Parker Avenue  B,On-Market,Industrial,3250 Parker Avenue # B,South Plainfield,NJ,8080,N/A,,,2700,,0,,,0.00%,"$8,75,000.00 ",$324.07 ,,178,No,-75.1195107,39.7622516
https://www.crexi.com/properties/2034273/new-jersey-111-essex-street,111 Essex Street,On-Market,Industrial,111 Essex St,Hackensack,NJ,7601,N/A,,,26169,1.23,,,,,,,,47,No,-74.049749,40.8779887
https://www.crexi.com/properties/1977669/new-jersey-628-630-grove-street,628-630 Grove Street,On-Market,Industrial,628-630 Grove Street,Out of Area,NJ,7111,N/A,,,9200,,,,,,"$8,75,000.00 ",$95.11 ,,102,No,-74.2149404,40.7360184
https://www.crexi.com/properties/1557437/new-jersey-4-walter-e-foran---suite-408,4 Walter E Foran - Suite 408,On-Market,Office,4 Walter E Foran Blvd,Flemington,NJ,8822,Vacant,,,1690,,1,,,,"$1,85,900.00 ",$110.00 ,,473,No,-74.8568511,40.5227971
https://www.crexi.com/properties/1895693/new-jersey-38-plauderville-ave,38 Plauderville Ave,On-Market,"Industrial, Land",38 Plauderville Ave,Garfield,NJ,7026,N/A,,,,,0,,,,"$22,00,000.00 ",,,164,No,-74.1096305,40.884949
https://www.crexi.com/properties/1932552/new-jersey-1-pointers-auburn,1 Pointers Auburn,On-Market,"Office, Land",1 Pointers Auburn,Mannington,NJ,8079,N/A,,,3250,0.48,0,,,,"$3,45,000.00 ",$106.15 ,"$7,18,750.00 ",130,No,-75.4450777,39.5948267
https://www.crexi.com/properties/1995860/new-jersey-galaxy-mall,300 SQFT Commercial Property For Sale at The Galaxy Mall,On-Market,"Office, Retail, Special Purpose",7000 JFK Blvd E,Guttenberg,NJ,7093,Single,,,300,,1,,,7.00%,,,,82,No,-74.0007523,40.7903772
https://www.crexi.com/properties/2014176/new-jersey-18-cambria-ave,18 Cambria Ave,On-Market,Industrial,18 Cambria Ave,Pleasantville,NJ,8232,Multi,,,10000,1.24,7,"$1,85,714.29 ","$1,10,460.00 ",8.50%,"$13,00,000.00 ",$130.00 ,"$10,48,387.10 ",74,No,-74.5361219,39.3983582
https://www.crexi.com/properties/2097224/new-jersey-1076-saint-georges-avenue,1076 Saint Georges Avenue,On-Market,"Retail, Office",1076 Saint Georges Avenue,Avenel,NJ,7001,N/A,,,2500,0.5999,,,,,"$18,00,000.00 ",$720.00 ,"$30,00,500.08 ",52,No,-74.2939916,40.5755983
https://www.crexi.com/properties/1925965/new-jersey-80-summerhill-road,80 Summerhill Road,On-Market,Office,80 Summerhill Road,East Brunswick,NJ,8816,N/A,,,2021,,0,,,0.00%,"$11,75,000.00 ",$581.40 ,,138,No,-74.392951,40.4372965
https://www.crexi.com/properties/1724349/new-jersey-retail-or-office-with-highway-location-highway-billboards,Retail or office with highway location  highway billboards,On-Market,"Office, Retail",1672 NJ-27,Edison Township,NJ,8817,Multi,,,2800,,,,,,"$7,99,000.00 ",$285.36 ,,304,No,-74.4089928,40.5102049
https://www.crexi.com/properties/377864/new-jersey-crane-building,Crane Building,On-Market,Industrial,265 Pennsylvania Ave,Hillside,NJ,7205,N/A,,,,,,,,,,,,1954,No,-74.2245815,40.6925031
https://www.crexi.com/properties/1961878/new-jersey-town-center-swedesboro-historic,Town Center Swedesboro Historic,On-Market,"Hospitality, Mixed Use, Office, Retail",1428 Kings Hwy,Swedesboro,NJ,8085,Multi,1,,3026,0.34,,,,,"$4,49,000.00 ",$148.38 ,"$13,20,588.24 ",106,No,-75.3099846,39.7476866
https://www.crexi.com/properties/1703530/new-jersey-2113-elizabeth-avenue,2113 Elizabeth Avenue,On-Market,"Industrial, Special Purpose",2113 Elizabeth Avenue,Rahway,NJ,7065,N/A,,,4000,,0,,,0.00%,"$16,50,000.00 ",$412.50 ,,325,Yes,-74.2690013,40.6146424
https://www.crexi.com/properties/1960967/new-jersey-commercial-corner-propertyprime-investment-in-jersey-city,Corner Lot in Jersey City w 3-car garage  Dual-Unit Setup,On-Market,"Industrial, Mixed Use, Multifamily, Office, Retail",162 Mallory Ave,Jersey City,NJ,7304,N/A,,,,,2,,,,"$9,99,000.00 ",,,106,No,-74.087524,40.719791
https://www.crexi.com/properties/583300/new-jersey-1-kerry-court,1 Kerry Court,On-Market,Industrial,1 Kerry Ct,Southampton Township,NJ,8088,Multi,,,9500,2.3,,,,,"$27,00,000.00 ",$284.21 ,"$11,73,913.04 ",161,No,-74.75259894,39.89650324
https://www.crexi.com/properties/1331647/new-jersey-343-princeton-hightstown-rd,343 Princeton Hightstown Rd,On-Market,Office,343 Princeton Hightstown Rd,East Windsor,NJ,8512,N/A,,,6604,,,,,,,,,669,No,-74.5643842,40.2856348
https://www.crexi.com/properties/1416321/new-jersey-1030-park-avenue,1030 park Avenue,On-Market,Office,1030 park Avenue,Plainfield,NJ,7060,N/A,,,,,,,,,"$3,25,000.00 ",,,607,No,-74.4099571,40.6101235
https://www.crexi.com/properties/2066610/new-jersey-4255-us-9-building-5,"4255 U.S. 9, Building 5",On-Market,Office,"4255 U.S. 9, Building 5, Unit A",Freehold,NJ,7728,N/A,,,1600,,,,,,"$6,00,000.00 ",$375.00 ,,63,No,-74.2935332,40.2779584
https://www.crexi.com/properties/2147316/new-jersey-3-mapleton-rd,3 Mapleton Rd,On-Market,Office,3 Mapleton Rd,Princeton,NJ,8540,N/A,,,4761,4,,,,,,,,34,No,-74.6287986,40.3407682
https://www.crexi.com/properties/2096731/new-jersey-675-lebanon-ave,675 Lebanon Ave,On-Market,Office,675 Lebanon Ave,Williamstown,NJ,8094,N/A,,,0,2.5,,,,,"$3,75,000.00 ",,"$1,50,000.00 ",51,No,-74.9443046,39.6765437
https://www.crexi.com/properties/1890658/new-jersey-1245-whitehorse-mercerville-rd-409-hamilton-nj-08619,"1245 Whitehorse Mercerville Rd 409, Hamilton, NJ 08619",On-Market,Office,1245 Whitehorse Mercerville Rd,Hamilton Township,NJ,8619,N/A,,,1254,,409,,,,"$2,44,000.00 ",$194.58 ,,170,No,-74.6917293,40.210515
https://www.crexi.com/properties/949575/new-jersey-538-fellowship-rd,538 Fellowship Rd,On-Market,"Land, Office, Retail",538 Fellowship Rd,Mount Laurel Township,NJ,8054,N/A,,,2000,8.5,,,,,,,,1061,No,-74.9575281,39.9318275
https://www.crexi.com/properties/1925215/new-jersey-30-35-okner-parkway,30-35 Okner Parkway,On-Market,Industrial,30-35 Okner Parkway,Livingston,NJ,7039,N/A,,,13088,,,,,,,,,128,No,-74.354486,40.8007495
https://www.crexi.com/properties/1291177/new-jersey-100-n-black-horse-pike,100 N Black Horse Pike,On-Market,"Mixed Use, Office",100 N Black Horse Pike,Gloucester Township,NJ,8012,Single,,,2699,,,,,,"$4,70,000.00 ",$174.14 ,,711,No,-75.0676499,39.8033044
https://www.crexi.com/properties/1137494/new-jersey-847-king-george-road,847 King George Road,On-Market,Office,847 King George Road,Fords,NJ,8863,N/A,,,1728,,0,,,0.00%,"$6,99,000.00 ",$404.51 ,,868,No,-74.3145704,40.5297564
https://www.crexi.com/properties/1701325/new-jersey-171-main-street,171 Main Street,On-Market,"Land, Office",171 Main Street,South River,NJ,8882,N/A,,,8370,,0,,,0.00%,"$14,49,900.00 ",$173.23 ,,329,Yes,-74.3857209,40.4472773
https://www.crexi.com/properties/1988346/new-jersey-200-perrine-road-old-bridge-professional-plaza,Unit 206  200 Perrine Road  Old Bridge Professional Plaza,On-Market,Office,200 Perrine Rd,Old Bridge,NJ,8857,N/A,,,,,,,,,"$1,95,000.00 ",,,92,No,-74.3011124,40.4341631
https://www.crexi.com/properties/1768027/new-jersey-atrium-medical-arts-building,Atrium Medical Arts Building,On-Market,Office,224 Taylors Mills Road # 101,Manalapan,NJ,7726,N/A,,,1835,,0,,,0.00%,"$2,59,000.00 ",$141.14 ,,234,No,-74.3081743,40.3015911
https://www.crexi.com/properties/2032678/new-jersey-147-broadway-street,147 Broadway Street,On-Market,"Office, Retail",147 Broadway Street,South Amboy,NJ,8879,N/A,,,0,,,,,,"$25,000.00 ",,,68,No,-74.2811406,40.4848929
https://www.crexi.com/properties/1280845/new-jersey-131-n-broadway-street,131 N Broadway Street,On-Market,"Office, Retail",131 N Broadway,South Amboy,NJ,8879,N/A,,,8000,,0,,,0.00%,"$17,50,000.00 ",$218.75 ,,728,No,-74.2806691,40.4845088
https://www.crexi.com/properties/1794813/new-jersey-349-n-206-highway,349 N 206 Highway,On-Market,"Land, Office",349 N 206 Highway,Hillsborough,NJ,8844,N/A,,,14376,,0,,,0.00%,"$39,00,000.00 ",$271.29 ,,222,No,-74.6316359,40.5119558
https://www.crexi.com/properties/1977271/new-jersey-established-machining-manufacturing-6800sf,Established machining  manufacturing 6800sf,On-Market,"Business for Sale, Industrial",415 Oxford St,Vineland,NJ,8360,N/A,,,6800,0.35,1,,,,,,,101,No,-75.0261865,39.4987508
https://www.crexi.com/properties/1774880/new-jersey-1210-long-beach-blvd,1210 Long Beach Blvd,On-Market,Office,1210 Long Beach Blvd,Ship Bottom,NJ,8008,N/A,,,567,,,,,,"$3,49,000.00 ",$615.52 ,,231,No,-74.2346921,39.5718574
https://www.crexi.com/properties/1418655/new-jersey-300-perrine-road-328,300 Perrine Road  328,On-Market,Office,300 Perrine Road,Old Bridge,NJ,8857,N/A,,,,,0,,,0.00%,"$6,50,000.00 ",,,604,No,-74.3001568,40.4341402
https://www.crexi.com/properties/2097223/new-jersey-6-brunswick-woods-drive,6 brunswick woods Drive,On-Market,Office,6 brunswick woods Drive,East Brunswick,NJ,8816,N/A,,,563,0.057,,,,,"$90,000.00 ",$159.86 ,"$15,78,947.37 ",51,No,-74.3901242,40.4215238
https://www.crexi.com/properties/1735206/new-jersey-23-27-mays-landing-road-somers-point-nj-08244,"23-27 Mays Landing Road, Somers Point NJ 08244",On-Market,"Industrial, Office, Retail",23 Mays Landing Rd,Somers Point,NJ,8244,N/A,,,,,,,,,"$26,95,000.00 ",,,284,Yes,NA,NA
https://www.crexi.com/properties/1470899/new-jersey-1213-1221-bloomfield-ave,1213 1221 Bloomfield Ave,On-Market,"Retail, Industrial",1213 &1221 Bloomfield Ave,North Caldwell,NJ,7006,N/A,,,9271,4,,,,,"$42,50,000.00 ",$458.42 ,"$10,62,500.00 ",562,No,-74.2824862,40.8515243
https://www.crexi.com/properties/1839508/new-jersey-495-union-avenue-2f,495 Union Avenue  2F,On-Market,Office,495 Union Avenue # 2F,Middlesex,NJ,8846,N/A,,,1600,,0,,,0.00%,"$1,85,000.00 ",$115.63 ,,190,No,-74.5108459,40.5735201
https://www.crexi.com/properties/2066340/new-jersey-the-goddard-school,The Goddard School,On-Market,Office,2500 Kuser Rd,Hamilton Township,NJ,8691,N/A,,,6156,,,,,7.93%,"$14,50,000.00 ",$235.54 ,,63,No,-74.6580808,40.2056719
https://www.crexi.com/properties/1957888/new-jersey-warehouse,Warehouse,On-Market,Industrial,2 E Union Ave,East Rutherford,NJ,7073,Single,,,105544,,,,,,"$2,40,00,000.00 ",$227.39 ,,111,No,-74.09207906,40.82401923
https://www.crexi.com/properties/1757459/new-jersey-cristian-books-gifts,Christian Books  Gifts,On-Market,"Office, Retail",2 E Main St,Clinton,NJ,8809,N/A,,,1948,0.12,2,,,,"$5,64,900.00 ",$289.99 ,"$47,07,500.00 ",235,No,-74.9098449,40.6368146
https://www.crexi.com/properties/1816843/new-jersey-bayshore-professional-plaza,Bayshore Professional Plaza,On-Market,"Mixed Use, Office",2004 Bayshore Rd,Lower Township,NJ,8251,N/A,,,6350,0.975,6,,"$76,000.00 ",5.92%,"$11,80,000.00 ",$185.83 ,"$12,10,256.41 ",211,No,-74.93801516,39.01564992
https://www.crexi.com/properties/2160010/new-jersey-forest-hill-medical-arts-center,Forest Hill Medical Arts Center,On-Market,Office,461-467 Mt Prospect Ave,Newark,NJ,7104,N/A,,,,,,,,,"$40,00,000.00 ",,,29,No,-74.1688099,40.76758
https://www.crexi.com/properties/1815668/new-jersey-3270-nj-27-avenue,3270 NJ 27 Avenue,On-Market,"Business for Sale, Office",3270 NJ 27 Avenue,South Brunswick,NJ,8824,N/A,,,2000,,0,,,0.00%,"$4,49,995.00 ",$225.00 ,,213,No,-74.5514432,40.4311638
https://www.crexi.com/properties/1727828/new-jersey-30000-sqft-on-117-acres,"30,000 sq.ft. on 1.17 acres",On-Market,Industrial,1453 75th St,North Bergen,NJ,7047,N/A,,,30000,1.17,,,,,"$55,00,000.00 ",$183.33 ,"$47,00,854.70 ",296,No,-74.01639876,40.80267713
https://www.crexi.com/properties/1936317/new-jersey-945-e-elizabeth-avenue,945 E Elizabeth Avenue,On-Market,"Retail, Office",945 E Elizabeth Avenue,Elizabeth,NJ,7201,N/A,,,2534,,1,,,0.00%,"$6,95,000.00 ",$274.27 ,,127,Yes,-74.2040745,40.6669059
https://www.crexi.com/properties/1753777/new-jersey-309-311-south-broadway,309-311 South Broadway,On-Market,"Retail, Office, Industrial, Mixed Use",309-311 S Broadway,Gloucester City,NJ,8030,N/A,,,1600,0.1,,,,,"$4,75,000.00 ",$296.88 ,"$47,50,000.00 ",242,No,-75.120727,39.890718
https://www.crexi.com/properties/1758044/new-jersey-377-asbury-rd,377 Asbury Rd,On-Market,"Industrial, Mixed Use",377 Asbury Rd,Howell Township,NJ,7727,N/A,,,5200,4.1,,,,,"$13,00,000.00 ",$250.00 ,"$3,17,073.17 ",240,No,-74.1463133,40.2186299
https://www.crexi.com/properties/2139920/new-jersey-308-second-street,308 Second Street,On-Market,Industrial,308 2nd St,Hackensack,NJ,7601,N/A,,,10000,0.5,,,,,"$55,00,000.00 ",$550.00 ,"$1,10,00,000.00 ",44,No,-74.049777,40.8915507
https://www.crexi.com/properties/1883377/new-jersey-110-sunset-boulevard,110 Sunset Boulevard,On-Market,"Retail, Office, Industrial",110 Sunset Blvd,West Cape May,NJ,8204,N/A,30,,3940,,,,,,"$38,50,000.00 ",$977.16 ,,176,Yes,-74.9316778,38.9351933
https://www.crexi.com/properties/1751533/new-jersey-333-spotswood-englishtown-road,333 Spotswood Englishtown Road,On-Market,"Office, Retail",333 Spotswood Englishtown Road,Monroe,NJ,8831,N/A,,,2505,,0,,,0.00%,"$7,99,900.00 ",$319.32 ,,250,No,-74.3884132,40.3782121
https://www.crexi.com/properties/2186708/new-jersey-145-decker-road,145 Decker Road,On-Market,"Office, Mixed Use",145 Decker Road,Butler,NJ,7405,N/A,,,3506,0.3,,,,,,,,1,No,-74.355449,41.003171
https://www.crexi.com/properties/1558482/new-jersey-33k-warehouse-bayonnenj,"33K Warehouse Bayonne,NJ",On-Market,Industrial,100 W 7th St,Bayonne,NJ,7002,N/A,,,33000,0.59,,,,,"$55,00,000.00 ",$166.67 ,"$93,22,033.90 ",472,No,-74.132669,40.653053
https://www.crexi.com/properties/2157561/new-jersey-371-pittstown-rd,371 Pittstown Rd,On-Market,"Retail, Multifamily, Office, Mixed Use",371 Pittstown Rd,Franklin Township,NJ,8867,N/A,,,7238,0.77,4,,"$59,766.00 ",6.65%,"$7,49,000.00 ",$103.48 ,"$9,72,727.27 ",30,No,-74.9591653,40.5818042
https://www.crexi.com/properties/2137265/new-jersey-257-w-nicholson-rd,257 W Nicholson Rd,On-Market,"Industrial, Mixed Use, Office, Retail",257 W Nicholson Rd,Audubon,NJ,8106,N/A,,,8135,0.92,4,,,,"$7,99,900.00 ",$98.33 ,"$8,69,456.52 ",47,No,-75.0766706,39.8945069
https://www.crexi.com/properties/2170560/new-jersey-353-georges-road,353 Georges Road,On-Market,"Retail, Office",353 Georges Rd,South Brunswick Township,NJ,8810,N/A,,,10470,1.2,,,,,,,,14,No,-74.5114128,40.3731576
https://www.crexi.com/properties/1828260/new-jersey-100-west-veterans-highway,100 West Veterans Highway,On-Market,"Retail, Office, Mixed Use, Land",100 W Veterans Hwy,Jackson Township,NJ,8527,N/A,,,46500,,7,,"$2,12,072.21 ",,,,,193,No,-74.3517213,40.112657
https://www.crexi.com/properties/1684961/new-jersey-272-broadway,272 Broadway,On-Market,"Office, Retail",272 Broadway,Elmwood Park,NJ,7407,N/A,,,,,,,,,"$50,000.00 ",,,353,No,-74.1176738,40.9208503
https://www.crexi.com/properties/2140698/new-jersey-1170-karin-street-vineland-nj-08360,"1170 Karin Street, Vineland, NJ, 08360",On-Market,"Mixed Use, Office",1170 Karin Street,Vineland,NJ,8360,N/A,,,6158,0.3,,,,,"$3,74,900.00 ",$60.88 ,"$12,49,666.67 ",44,No,-75.00071711,39.48595306
https://www.crexi.com/properties/421867/new-jersey-nj-printing,NJ Printing,On-Market,Industrial,111 Linnet St,Bayonne,NJ,7002,N/A,,,55000,1.5,,,,,,,,1901,Yes,-74.1210138,40.6526993
https://www.crexi.com/properties/1170170/new-jersey-6-auer-court-g,6 Auer Court  G,On-Market,Office,6 Auer Court # G,East Brunswick,NJ,8816,N/A,,,1657,0.151,0,,,0.00%,"$3,50,000.00 ",$211.23 ,"$23,17,880.79 ",827,No,-74.3910724,40.4230951
https://www.crexi.com/properties/1235465/new-jersey-2330-new-road,2330 New Road,On-Market,"Retail, Office",2330 New Rd,Northfield,NJ,8225,N/A,,,3600,,,,,,"$5,95,000.00 ",$165.28 ,,735,No,-74.5638808,39.3636725
https://www.crexi.com/properties/1842130/new-jersey-580-jersey-avenue,580 Jersey Avenue,On-Market,Industrial,580 Jersey Avenue,Middlesex,NJ,8901,N/A,,,2000,,0,,,0.00%,"$3,50,000.00 ",$175.00 ,,186,No,-74.4700774,40.4777541
https://www.crexi.com/properties/2169038/new-jersey-2-sheppard-rd-203-voorhees-nj-08043,"2 Sheppard Rd 203, Voorhees, NJ 08043",On-Market,Office,2 Sheppard Rd,Voorhees Township,NJ,8043,Single,5,3.3,1238,,1,"$3,00,000.00 ","$21,564.00 ",7.19%,"$3,00,000.00 ",$242.33 ,,16,No,-74.9483145,39.8606655
https://www.crexi.com/properties/1531005/new-jersey-34-clear-warehouse,34' Clear Warehouse,On-Market,Industrial,6001 Tonnelle Ave,North Bergen,NJ,7047,N/A,,,186800,7,,,,,,,,501,Yes,-74.02662942,40.79455689
https://www.crexi.com/properties/1893944/new-jersey-18-playa-del-sol,18 Playa Del Sol,On-Market,"Mixed Use, Office, Retail",18 Playa Del Sol,Cherry Hill,NJ,8002,N/A,,,1170,,,,,,"$1,69,000.00 ",$144.44 ,,165,No,-75.016149,39.924021
https://www.crexi.com/properties/1701327/new-jersey-0-king-george-road,0 king George Road,On-Market,Office,0 king George Road,Fords,NJ,8863,N/A,,,0,,,,,,"$2,50,000.00 ",,,329,No,-74.3136395,40.5296939
https://www.crexi.com/properties/1660225/new-jersey-112-113-johnson-avenue-17-voorhis-lane,112-113 Johnson Avenue  17 Voorhis Lane,On-Market,Industrial,112-113 Johnson Avenue and 17 Voorhis Lane,Hackensack,NJ,7601,N/A,,,9314,,,,,,,,,388,No,-74.0416067,40.9050281
https://www.crexi.com/properties/2167457/new-jersey-870-route-34-matawan,870 Route 34 Matawan,On-Market,"Mixed Use, Office, Retail",870 route 34 matawan,Matawan,NJ,7747,N/A,,,3717,,,,,,"$7,99,000.00 ",$214.96 ,,18,No,-74.238409,40.4104183
https://www.crexi.com/properties/1952786/new-jersey-3055-state-route-27-route,3055 State Route 27 Route,On-Market,Office,3055 State Route 27 Route,Franklin Twsp,NJ,8823,N/A,,,4483,,0,,,0.00%,"$15,99,000.00 ",$356.68 ,,117,No,-74.5367167,40.4383535
https://www.crexi.com/properties/2185027/new-jersey-228-se-state-route-34-corner,228 SE State Route 34 Corner,On-Market,Office,228 SE State Route 34 Corner,Old Bridge,NJ,7747,N/A,,,16000,0.72,,,,,"$22,00,000.00 ",$137.50 ,"$30,55,555.56 ",6,No,-74.2837291,40.4245982
